VendorNumber,VendorName,InvoiceDate,PONumber,PODate,PayDate,invoice_quantity,invoice_dollars,Freight,Approval,total_item_quantity,total_item_dollars,average_purchase_price,number_of_purchase_lines,number_of_brands,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,po_to_invoice_days,invoice_to_pay_days,quantity_difference,absolute_quantity_difference,quantity_difference_percentage,dollar_difference,absolute_dollar_difference,dollar_difference_percentage,invoice_cost_per_unit,purchase_cost_per_unit,freight_percentage,freight_per_unit,invoice_plus_freight,vendor_invoice_count,vendor_average_invoice_value,vendor_average_freight,vendor_average_freight_percentage,invoice_vs_vendor_average,invoice_vs_vendor_average_percentage,freight_vs_vendor_average,freight_vs_vendor_average_percentage,anomaly_prediction,anomaly_status,anomaly_score,risk_category
6355,NICHE W & S                ,2024-02-13,8641,2024-01-26,2024-03-11,254,1215.04,5.47,Unknown,254,1215.04,11.281333333333333,15,3,2024,2,1,1,18,27,0,0,0.0,0.0,0.0,0.0,4.783622047244094,4.783622047244094,0.45019094021596,0.021535433070866142,1220.51,55,2018.7594545454547,10.022,0.5471671185401328,-803.7194545454547,39.812541941824406,-4.5520000000000005,45.42007583316703,1,Normal,4.89,Low
1587,VINEYARD BRANDS INC        ,2024-08-31,11651,2024-08-14,2024-10-12,5103,34633.74,169.71,Unknown,5103,34633.74,7.0013725490196075,357,37,2024,8,3,5,17,42,0,0,0.0,0.0,0.0,0.0,6.7869370958259845,6.7869370958259845,0.4900134955104473,0.033256907701352145,34803.45,58,20812.31586206897,104.65672413793104,0.5311822250097047,13821.42413793103,66.40983266605599,65.05327586206897,62.15871593337167,1,Normal,4.88,Low
1485,CASTLE BRANDS CORP.        ,2024-09-04,11700,2024-08-18,2024-10-02,2442,35960.1,165.42,Unknown,2442,35960.1,14.99845425867508,317,14,2024,9,3,2,17,28,0,0,0.0,0.0,0.0,0.0,14.725675675675674,14.725675675675674,0.4600098442440371,0.06773955773955774,36125.52,55,30534.25290909091,154.50163636363638,0.5490264427843136,5425.84709090909,17.769706391911303,10.918363636363608,7.066827182765918,1,Normal,4.88,Low
3089,SIDNEY FRANK IMPORTING CO  ,2024-05-26,10215,2024-05-13,2024-07-09,2960,22107.11,103.9,Unknown,2960,22107.11,13.526732026143792,153,11,2024,5,2,6,13,44,0,0,0.0,0.0,0.0,0.0,7.4686182432432435,7.4686182432432435,0.4699845434342164,0.035101351351351354,22211.010000000002,55,31198.34327272727,155.44636363636363,0.5390820779895983,-9091.23327272727,29.14011552874532,-51.54636363636362,33.16022480715359,1,Normal,4.87,Low
1650,Circa Wines                ,2024-07-04,10814,2024-06-24,2024-08-18,12,152.88,0.78,Unknown,12,152.88,12.74,1,1,2024,7,3,3,10,45,0,0,0.0,0.0,0.0,0.0,12.74,12.74,0.5102040816326531,0.065,153.66,43,989.6358139534884,4.9295348837209305,0.4955862666759876,-836.7558139534884,84.55189294440943,-4.14953488372093,84.17700618011983,1,Normal,4.87,Low
516,BANFI PRODUCTS CORP        ,2024-04-03,9316,2024-03-13,2024-05-14,2194,15426.4,77.13,Unknown,2194,15426.4,7.1517056856187295,299,59,2024,4,2,2,21,41,0,0,0.0,0.0,0.0,0.0,7.031175934366454,7.031175934366454,0.4999870352123632,0.03515496809480401,15503.529999999999,55,29615.757818181817,154.73472727272727,0.5431648229676165,-14189.357818181817,47.91151354388316,-77.60472727272727,50.153400364964796,1,Normal,4.87,Low
8150,SEA HAGG DISTILLERY LLC    ,2024-02-19,8771,2024-02-03,2024-04-01,182,1916.42,10.16,Unknown,182,1916.42,11.180000000000001,10,2,2024,2,1,0,16,42,0,0,0.0,0.0,0.0,0.0,10.52978021978022,10.52978021978022,0.5301551851890505,0.05582417582417582,1926.5800000000002,54,3482.3048148148146,17.324444444444445,0.545622945590773,-1565.8848148148145,44.966908357736244,-7.164444444444445,41.354540790148796,1,Normal,4.87,Low
1650,Circa Wines                ,2024-03-01,8964,2024-02-17,2024-04-08,23,171.35,0.84,Unknown,23,171.35,7.41,2,2,2024,3,1,4,13,38,0,0,0.0,0.0,0.0,0.0,7.45,7.45,0.49022468631456084,0.03652173913043478,172.19,43,989.6358139534884,4.9295348837209305,0.4955862666759876,-818.2858139534884,82.68554981701044,-4.089534883720931,82.95985280935983,1,Normal,4.87,Low
9206,PHILLIPS PRODUCTS CO.      ,2024-07-01,10723,2024-06-17,2024-08-02,885,11659.74,62.96,Unknown,885,11659.74,14.254778761061946,113,9,2024,7,3,0,14,32,0,0,0.0,0.0,0.0,0.0,13.174847457627118,13.174847457627118,0.5399777353525893,0.07114124293785311,11722.699999999999,55,7835.379818181818,40.21509090909091,0.5650124957904881,3824.3601818181814,48.80886786041746,22.74490909090909,56.55814416116971,1,Normal,4.86,Low
90052,HAUNTING WHISPER VYDS      ,2024-05-28,10120,2024-05-08,2024-06-29,16,131.46,0.71,Unknown,16,131.46,8.055,2,2,2024,5,2,1,20,32,0,0,0.0,0.0,0.0,0.0,8.21625,8.21625,0.5400882397687509,0.044375,132.17000000000002,30,179.61933333333334,0.9203333333333333,0.510430829453784,-48.159333333333336,26.811887361791047,-0.21033333333333337,22.854038391887002,1,Normal,4.86,Low
4950,LATITUDE BEVERAGE COMPANY  ,2024-06-20,10620,2024-06-10,2024-07-31,1347,7893.17,43.41,Unknown,1347,7893.17,5.8745,120,9,2024,6,2,3,10,41,0,0,0.0,0.0,0.0,0.0,5.859814402375649,5.859814402375649,0.5499691505440779,0.032227171492204894,7936.58,55,5753.577454545455,29.272727272727273,0.5327750634927295,2139.592545454545,37.187168546140256,14.137272727272723,48.29503105590061,1,Normal,4.86,Low
516,BANFI PRODUCTS CORP        ,2024-06-15,10466,2024-05-31,2024-07-21,3504,24810.26,111.65,Unknown,3504,24810.26,7.369951690821256,414,84,2024,6,2,5,15,36,0,0,0.0,0.0,0.0,0.0,7.080553652968036,7.080553652968036,0.4500154371618839,0.031863584474885846,24921.91,55,29615.757818181817,154.73472727272727,0.5431648229676165,-4805.497818181819,16.226151792852686,-43.084727272727264,27.844251922057804,1,Normal,4.86,Low
90011,FORTUNE WINE BROKERS LLC   ,2024-04-29,9741,2024-04-11,2024-06-01,188,1842.2,9.03,Unknown,188,1842.2,9.825555555555555,9,4,2024,4,2,0,18,33,0,0,0.0,0.0,0.0,0.0,9.798936170212766,9.798936170212766,0.49017479101074796,0.048031914893617016,1851.23,53,885.6635849056604,4.502075471698113,0.5363170597923239,956.5364150943396,108.00222922072929,4.527924528301886,100.57415866895771,1,Normal,4.86,Low
98450,Serralles Usa LLC          ,2024-10-01,12086,2024-09-13,2024-10-29,133,1977.02,10.87,Unknown,133,1977.02,14.6172,25,3,2024,10,4,1,18,28,0,0,0.0,0.0,0.0,0.0,14.864812030075187,14.864812030075187,0.5498174019483869,0.08172932330827067,1987.8899999999999,54,3129.511296296296,15.852222222222222,0.5794909169666761,-1152.4912962962962,36.82655811660571,-4.982222222222223,31.429172215602446,1,Normal,4.86,Low
1485,CASTLE BRANDS CORP.        ,2024-09-07,11773,2024-08-23,2024-10-18,1874,27862.2,136.52,Unknown,1874,27862.2,15.408300395256918,253,14,2024,9,3,5,15,41,0,0,0.0,0.0,0.0,0.0,14.867769477054429,14.867769477054429,0.4899828441400894,0.0728495197438634,27998.72,55,30534.25290909091,154.50163636363638,0.5490264427843136,-2672.0529090909076,8.75100143123319,-17.98163636363637,11.63847632093335,1,Normal,4.85,Low
2555,DISARONNO INTERNATIONAL LLC,2024-05-27,10173,2024-05-11,2024-07-10,1418,13630.8,65.43,Unknown,1418,13630.8,15.943898305084744,118,8,2024,5,2,0,16,44,0,0,0.0,0.0,0.0,0.0,9.612693935119887,9.612693935119887,0.48001584646535794,0.04614245416078985,13696.23,55,20762.688181818183,106.56418181818181,0.5701484612202726,-7131.8881818181835,34.3495414435957,-41.1341818181818,38.600382526620734,1,Normal,4.85,Low
17033,SEA BREEZE CELLARS LLC     ,2024-05-24,10029,2024-05-01,2024-06-22,249,2982.82,15.51,Unknown,249,2982.8199999999997,13.19095238095238,21,6,2024,5,2,4,23,29,0,0,0.0,4.547473508864641e-13,4.547473508864641e-13,1.524555121953266e-14,11.979196787148595,11.979196787148593,0.5199777391864074,0.062289156626506026,2998.3300000000004,53,2055.6243396226414,10.3688679245283,0.4970505006371132,927.1956603773588,45.105306573066144,5.141132075471699,49.58238558820855,1,Normal,4.85,Low
8892,TRINCHERO FAMILY ESTATES   ,2024-07-24,11119,2024-07-08,2024-09-04,5849,38085.47,198.04,Unknown,5849,38085.47,6.152983050847458,590,61,2024,7,3,2,16,42,0,0,0.0,0.0,0.0,0.0,6.511449820482134,6.511449820482134,0.5199883315080528,0.033858779278509145,38283.51,55,40949.29654545455,210.83581818181818,0.5525884299419644,-2863.826545454547,6.9935915560250015,-12.795818181818191,6.069091244630682,1,Normal,4.85,Low
6213,MHW LTD                    ,2024-09-18,11889,2024-08-31,2024-10-21,3882,43543.31,230.78,Unknown,3882,43543.31,18.422551020408164,294,35,2024,9,3,2,18,33,0,0,0.0,0.0,0.0,0.0,11.216720762493559,11.216720762493559,0.5300010495297671,0.05944873776403915,43774.09,55,34333.327454545455,174.9378181818182,0.5578323093574249,9209.982545454543,26.82519647315808,55.842181818181814,31.921160557829374,1,Normal,4.84,Low
2876,CENTEUR IMPORTS LLC        ,2024-06-21,10447,2024-05-30,2024-07-17,34,290.32,1.31,Unknown,34,290.32,8.508333333333333,6,5,2024,6,2,4,22,26,0,0,0.0,0.0,0.0,0.0,8.538823529411765,8.538823529411765,0.4512262331220722,0.03852941176470588,291.63,38,164.13368421052633,0.8289473684210527,0.5020364515718679,126.18631578947367,76.88020676342133,0.4810526315789474,58.03174603174603,1,Normal,4.84,Low
6215,MOONLIGHT MEADERY          ,2024-12-25,13361,2024-12-05,2025-01-21,85,754.37,3.55,Unknown,48,412.08000000000004,8.585,4,2,2024,12,4,2,20,27,37,37,77.08333333333334,342.28999999999996,342.28999999999996,83.06396816152201,8.874941176470589,8.585,0.47059135437517396,0.04176470588235294,757.92,54,1321.4368518518518,6.770555555555556,0.5466463579940751,-567.0668518518518,42.91289826352039,-3.2205555555555563,47.5670796750636,1,Normal,4.84,Low
5992,MCCORMICK DISTILLING CO    ,2024-10-16,12406,2024-09-30,2024-11-19,510,5980.93,27.51,Unknown,299,2316.0299999999997,7.748846153846154,26,13,2024,10,4,2,16,34,211,211,70.5685618729097,3664.9000000000005,3664.9000000000005,158.24061000936953,11.727313725490196,7.745919732441471,0.45996191227785643,0.053941176470588235,6008.4400000000005,54,5750.979074074074,29.034259259259258,0.5736950365093327,229.95092592592664,3.9984657040844738,-1.5242592592592565,5.249864464074998,1,Normal,4.83,Low
8920,TAKARA SAKE USA INC        ,2024-03-21,9192,2024-03-03,2024-04-20,169,899.29,4.68,Unknown,169,899.29,7.842666666666667,15,3,2024,3,1,3,18,30,0,0,0.0,0.0,0.0,0.0,5.321242603550296,5.321242603550296,0.520410546097477,0.02769230769230769,903.9699999999999,55,823.4425454545454,4.2361818181818185,0.6188071475752214,75.84745454545453,9.211019635084105,0.4438181818181812,10.476844499763924,1,Normal,4.83,Low
1650,Circa Wines                ,2024-07-18,11111,2024-07-08,2024-08-31,20,252.92,1.37,Unknown,20,252.92000000000002,12.79,2,2,2024,7,3,3,10,44,0,0,0.0,-2.842170943040401e-14,2.842170943040401e-14,1.1237430582952716e-14,12.645999999999999,12.646,0.5416732563656492,0.0685,254.29,43,989.6358139534884,4.9295348837209305,0.4955862666759876,-736.7158139534885,74.44312378008918,-3.5595348837209304,72.20833136764637,1,Normal,4.83,Low
653,STATE WINE & SPIRITS   ,2024-08-02,11238,2024-07-17,2024-09-13,4133,38277.47,210.53,Unknown,4133,38277.47,10.629878542510122,247,46,2024,8,3,4,16,42,0,0,0.0,0.0,0.0,0.0,9.261425114928624,9.261425114928624,0.5500102279487123,0.05093878538591822,38488.0,55,27812.40072727273,145.7269090909091,0.5954121062936404,10465.069272727273,37.62734966803951,64.80309090909091,44.468857065145514,1,Normal,4.83,Low
1650,Circa Wines                ,2024-07-15,10921,2024-06-26,2024-08-23,60,637.2,3.5,Unknown,60,637.2,10.47,3,3,2024,7,3,0,19,39,0,0,0.0,0.0,0.0,0.0,10.620000000000001,10.620000000000001,0.549278091650973,0.058333333333333334,640.7,43,989.6358139534884,4.9295348837209305,0.4955862666759876,-352.4358139534884,35.612677813825805,-1.4295348837209305,28.999386705665902,1,Normal,4.83,Low
10050,Russian Standard Vodka     ,2024-04-14,9542,2024-03-28,2024-05-25,169,2463.38,11.33,Unknown,169,2463.38,14.419999999999998,15,2,2024,4,2,6,17,41,0,0,0.0,0.0,0.0,0.0,14.57621301775148,14.57621301775148,0.45993715951253966,0.0670414201183432,2474.71,51,2723.6719607843143,14.364705882352942,0.5427703816470552,-260.29196078431414,9.556656033913862,-3.0347058823529416,21.12612612612613,1,Normal,4.83,Low
90027,POVERTY LANE ORCHARDS      ,2024-11-13,12745,2024-10-24,2024-12-12,24,186.96,0.97,Unknown,99,1610.73,16.27,14,1,2024,11,4,2,20,29,-75,75,75.75757575757575,-1423.77,1423.77,88.39284051330762,7.79,16.27,0.5188275566966195,0.04041666666666666,187.93,47,963.1704255319149,4.8910638297872335,0.5408407992822148,-776.2104255319149,80.58910499699464,-3.921063829787234,80.16791369410127,1,Normal,4.83,Low
8673,STE MICHELLE WINE ESTATES  ,2024-09-28,12088,2024-09-13,2024-11-12,5135,42909.74,210.26,Unknown,5135,42909.74,9.37797619047619,420,74,2024,9,3,5,15,45,0,0,0.0,0.0,0.0,0.0,8.356327166504382,8.356327166504382,0.49000529949610505,0.04094644595910418,43120.0,55,56120.92181818182,289.4490909090909,0.5392916687454402,-13211.181818181823,23.540564534885668,-79.18909090909091,27.358555751678736,1,Normal,4.83,Low
60,ADAMBA IMPORTS INTL INC    ,2024-06-05,10239,2024-05-16,2024-07-07,46,748.42,3.82,Unknown,46,748.4200000000001,16.27,8,1,2024,6,2,2,20,32,0,0,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,1.5190245814063764e-14,16.27,16.270000000000003,0.5104085941049143,0.08304347826086957,752.24,35,2193.4357142857143,10.500571428571428,0.48399812317740387,-1445.0157142857142,65.87910030252604,-6.680571428571428,63.62102742707879,1,Normal,4.82,Low
7154,PREMIER DISTRIBUTORS       ,2024-05-26,10162,2024-05-10,2024-06-27,89,1301.45,6.9,Unknown,89,1301.45,14.314545454545454,22,6,2024,5,2,6,16,32,0,0,0.0,0.0,0.0,0.0,14.623033707865169,14.623033707865169,0.5301778785201122,0.07752808988764046,1308.3500000000001,54,1565.3864814814815,8.006851851851852,0.6179583213573736,-263.93648148148145,16.8607870710428,-1.106851851851852,13.823808312325092,1,Normal,4.82,Low
9260,TY KU LLC                  ,2024-08-19,11472,2024-08-02,2024-09-16,23,173.71,0.96,Unknown,23,173.71,7.505,2,2,2024,8,3,0,17,28,0,0,0.0,0.0,0.0,0.0,7.552608695652174,7.552608695652174,0.552645213286512,0.041739130434782605,174.67000000000002,50,778.4294,3.9788,0.5024452866114896,-604.7194,77.68455302433335,-3.0188,75.87212224791394,1,Normal,4.81,Low
8920,TAKARA SAKE USA INC        ,2024-09-25,12036,2024-09-09,2024-11-03,105,469.23,2.49,Unknown,105,469.23,4.484,10,2,2024,9,3,2,16,39,0,0,0.0,0.0,0.0,0.0,4.468857142857143,4.468857142857143,0.5306566076337831,0.023714285714285716,471.72,55,823.4425454545454,4.2361818181818185,0.6188071475752214,-354.2125454545454,43.0160607330555,-1.7461818181818183,41.22065324692047,1,Normal,4.81,Low
7240,"PREMIUM PORT WINES, INC.   ",2024-10-24,12442,2024-10-03,2024-11-21,188,1377.4,7.58,Unknown,75,977.52,13.904,5,4,2024,10,4,3,21,28,113,113,150.66666666666666,399.8800000000001,399.8800000000001,40.90760291349539,7.326595744680851,13.0336,0.550312182372586,0.04031914893617021,1384.98,53,1127.5611320754717,5.683018867924528,0.5019291662273342,249.83886792452836,22.15745655090617,1.8969811320754717,33.37981407702523,1,Normal,4.81,Low
5992,MCCORMICK DISTILLING CO    ,2024-04-26,9628,2024-04-03,2024-05-23,434,4140.05,19.46,Unknown,434,4140.05,9.303,40,11,2024,4,2,4,23,27,0,0,0.0,0.0,0.0,0.0,9.539285714285715,9.539285714285715,0.47004263233535826,0.044838709677419354,4159.51,54,5750.979074074074,29.034259259259258,0.5736950365093327,-1610.9290740740735,28.011388205814995,-9.574259259259257,32.97573109672481,1,Normal,4.81,Low
9625,WESTERN SPIRITS BEVERAGE CO,2024-04-23,9657,2024-04-04,2024-05-20,210,3873.93,20.14,Unknown,210,3873.93,18.656,35,7,2024,4,2,1,19,27,0,0,0.0,0.0,0.0,0.0,18.447285714285712,18.447285714285712,0.5198854909613752,0.09590476190476191,3894.0699999999997,55,6568.167454545455,35.14890909090909,0.5268682174351644,-2694.2374545454554,41.0196218837406,-15.008909090909093,42.700924378876365,1,Normal,4.81,Low
1590,DIAGEO CHATEAU ESTATE WINES,2024-07-08,10850,2024-06-25,2024-08-07,577,4094.74,21.29,Unknown,577,4094.74,7.113777777777778,45,20,2024,7,3,0,13,30,0,0,0.0,0.0,0.0,0.0,7.096603119584055,7.096603119584055,0.51993533166941,0.03689774696707106,4116.03,55,24826.77872727273,131.99545454545455,0.5514305091498416,-20732.03872727273,83.50676080460715,-110.70545454545456,83.87065670305452,1,Normal,4.81,Low
90010,VINEXTRA INC               ,2024-07-05,10912,2024-06-25,2024-08-04,24,187.92,0.88,Unknown,24,187.92000000000002,8.06,3,3,2024,7,3,4,10,30,0,0,0.0,-2.842170943040401e-14,2.842170943040401e-14,1.5124366448703707e-14,7.829999999999999,7.830000000000001,0.4682843763303534,0.03666666666666667,188.79999999999998,55,1866.1729090909093,9.544363636363636,0.5855970939292359,-1678.2529090909093,89.93019354827395,-8.664363636363635,90.77989865508438,1,Normal,4.81,Low
4950,LATITUDE BEVERAGE COMPANY  ,2024-10-08,12224,2024-09-22,2024-11-18,1059,6870.0,34.35,Unknown,1059,6870.0,6.400412371134021,97,12,2024,10,4,1,16,41,0,0,0.0,0.0,0.0,0.0,6.4872521246458925,6.4872521246458925,0.5,0.03243626062322946,6904.35,55,5753.577454545455,29.272727272727273,0.5327750634927295,1116.422545454545,19.40397177711662,5.077272727272728,17.34472049689441,1,Normal,4.8,Low
4550,KLIN SPIRITS LLC           ,2024-06-21,10518,2024-06-03,2024-07-26,161,2265.27,11.1,Unknown,161,2265.27,14.07,23,1,2024,6,2,4,18,35,0,0,0.0,0.0,0.0,0.0,14.07,14.07,0.49000781363810936,0.06894409937888199,2276.37,54,1916.3757407407406,9.842592592592593,0.6747830000307397,348.89425925925934,18.205942177310202,1.2574074074074062,12.775164628410145,1,Normal,4.8,Low
6215,MOONLIGHT MEADERY          ,2024-11-30,13098,2024-11-16,2025-01-10,107,963.16,5.1,Unknown,18,338.21999999999997,18.79,2,1,2024,11,4,5,14,41,89,89,494.44444444444446,624.94,624.94,184.7732245284135,9.001495327102804,18.79,0.5295070393288758,0.047663551401869154,968.26,54,1321.4368518518518,6.770555555555556,0.5466463579940751,-358.2768518518518,27.112672947614964,-1.6705555555555565,24.673832772626582,1,Normal,4.8,Low
90051,FULCHINO VINEYARD INC      ,2024-06-04,10294,2024-05-19,2024-07-08,24,285.0,1.28,Unknown,24,285.0,11.875,2,2,2024,6,2,1,16,34,0,0,0.0,0.0,0.0,0.0,11.875,11.875,0.4491228070175438,0.05333333333333334,286.28,34,327.8755882352941,1.615,0.4984836903940142,-42.87558823529412,13.076785760739593,-0.33499999999999996,20.743034055727552,1,Normal,4.8,Low
90024,VINILANDIA USA             ,2024-08-04,11323,2024-07-22,2024-09-05,1121,10623.36,49.93,Unknown,1121,10623.36,9.242315789473684,95,35,2024,8,3,6,13,32,0,0,0.0,0.0,0.0,0.0,9.476681534344335,9.476681534344335,0.470001957949274,0.04454058876003568,10673.29,55,9979.188545454545,50.95709090909091,0.563613612416566,644.1714545454561,6.455148648723267,-1.0270909090909086,2.0155995775411744,1,Normal,4.8,Low
1189,BULLY BOY DISTILLERS       ,2024-05-30,10152,2024-05-10,2024-07-03,111,2456.51,13.51,Unknown,111,2456.51,22.118571428571432,14,3,2024,5,2,3,20,34,0,0,0.0,0.0,0.0,0.0,22.130720720720724,22.130720720720724,0.5499672299318952,0.1217117117117117,2470.0200000000004,53,2225.060754716981,11.497924528301887,0.5665297649949388,231.44924528301908,10.401929241363952,2.012075471698113,17.499466679794544,1,Normal,4.8,Low
1189,BULLY BOY DISTILLERS       ,2024-06-26,10581,2024-06-08,2024-07-21,100,2198.28,10.55,Unknown,100,2198.28,22.016666666666666,12,3,2024,6,2,2,18,25,0,0,0.0,0.0,0.0,0.0,21.9828,21.9828,0.47992066524737526,0.10550000000000001,2208.8300000000004,53,2225.060754716981,11.497924528301887,0.5665297649949388,-26.780754716980937,1.203596560687501,-0.9479245283018862,8.244309883654141,1,Normal,4.8,Low
9622,WEIN BAUER INC             ,2024-02-14,8703,2024-01-29,2024-03-19,50,954.0,5.25,Unknown,50,954.0,19.08,9,1,2024,2,1,2,16,34,0,0,0.0,0.0,0.0,0.0,19.08,19.08,0.550314465408805,0.105,959.25,53,821.0754716981132,4.193018867924528,0.5272336895225853,132.92452830188677,16.18907553369947,1.0569811320754718,25.208117715879947,1,Normal,4.8,Low
7154,PREMIER DISTRIBUTORS       ,2024-04-19,9648,2024-04-04,2024-06-05,32,527.68,2.43,Unknown,32,527.6800000000001,15.663333333333334,6,3,2024,4,2,4,15,47,0,0,0.0,-1.1368683772161603e-13,1.1368683772161603e-13,2.1544655420257734e-14,16.49,16.490000000000002,0.4605063674954519,0.0759375,530.1099999999999,54,1565.3864814814815,8.006851851851852,0.6179583213573736,-1037.7064814814817,66.29075271554642,-5.576851851851853,69.65099336216667,1,Normal,4.8,Low
98450,Serralles Usa LLC          ,2024-10-06,12247,2024-09-23,2024-11-06,191,2693.56,14.01,Unknown,191,2693.56,13.955454545454545,33,3,2024,10,4,6,13,31,0,0,0.0,0.0,0.0,0.0,14.10240837696335,14.10240837696335,0.5201294940524808,0.07335078534031414,2707.57,54,3129.511296296296,15.852222222222222,0.5794909169666761,-435.9512962962963,13.930331448626962,-1.8422222222222224,11.62122380318217,1,Normal,4.8,Low
17033,SEA BREEZE CELLARS LLC     ,2024-03-26,9293,2024-03-10,2024-05-08,23,255.3,1.33,Unknown,23,255.29999999999998,11.1,2,1,2024,3,1,1,16,43,0,0,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1132671143910697e-14,11.1,11.1,0.5209557383470428,0.05782608695652174,256.63,53,2055.6243396226414,10.3688679245283,0.4970505006371132,-1800.3243396226414,87.5804155905808,-9.0388679245283,87.17314166135928,1,Normal,4.79,Low
12331,STELLAR IMPORTING CO LLC   ,2024-10-09,12248,2024-09-23,2024-11-19,108,995.76,5.18,Unknown,108,995.76,8.2125,4,3,2024,10,4,2,16,41,0,0,0.0,0.0,0.0,0.0,9.22,9.22,0.5202056720494899,0.04796296296296296,1000.9399999999999,51,481.5701960784314,2.337843137254902,0.49321135865080673,514.1898039215686,106.77359357135643,2.8421568627450977,121.57175207581983,1,Normal,4.79,Low
90024,VINILANDIA USA             ,2024-06-10,10391,2024-05-25,2024-07-07,1196,11221.3,51.62,Unknown,1196,11221.3,9.476132075471698,106,34,2024,6,2,0,16,27,0,0,0.0,0.0,0.0,0.0,9.382357859531773,9.382357859531773,0.4600180014793295,0.04316053511705686,11272.92,55,9979.188545454545,50.95709090909091,0.563613612416566,1242.1114545454548,12.447018601639995,0.6629090909090891,1.3009162789369988,1,Normal,4.79,Low
388,ATLANTIC IMPORTING COMPANY ,2024-08-23,11567,2024-08-09,2024-10-06,36,767.52,3.53,Unknown,36,767.52,21.32,5,1,2024,8,3,4,14,44,0,0,0.0,0.0,0.0,0.0,21.32,21.32,0.45992286845945385,0.09805555555555555,771.05,53,775.7796226415094,3.9950943396226415,0.5833331594581977,-8.259622641509395,1.064686722936289,-0.4650943396226417,11.64163596864079,1,Normal,4.78,Low
6359,OLE SMOKY DISTILLERY LLC   ,2024-03-26,9220,2024-03-06,2024-05-07,194,2740.27,13.7,Unknown,194,2740.27,14.135757575757577,33,5,2024,3,1,1,20,42,0,0,0.0,0.0,0.0,0.0,14.125103092783505,14.125103092783505,0.4999507347816091,0.07061855670103093,2753.97,54,7178.197962962963,35.592592592592595,0.5160746405862475,-4437.927962962964,61.825098525579094,-21.892592592592596,61.50884495317378,1,Normal,4.78,Low
90032,LABELLE VYDS AND WINERY    ,2024-10-31,12582,2024-10-12,2024-12-11,107,1277.37,6.39,Unknown,1645,15475.42,10.763622448979593,196,24,2024,10,4,3,19,41,-1538,1538,93.49544072948328,-14198.05,14198.05,91.74581368389354,11.93803738317757,9.407550151975684,0.5002466004368351,0.059719626168224293,1283.76,54,2719.250925925926,14.412037037037036,0.5662235260717603,-1441.880925925926,53.0249309535476,-8.022037037037038,55.66206231930614,1,Normal,4.78,Low
17037,Dunn Wine Brokers          ,2024-01-19,8380,2024-01-07,2024-03-05,51,702.18,3.79,Unknown,51,702.18,13.817499999999999,4,3,2024,1,1,4,12,46,0,0,0.0,0.0,0.0,0.0,13.768235294117646,13.768235294117646,0.5397476430544875,0.07431372549019608,705.9699999999999,50,1441.106,7.1606000000000005,0.5010024723262494,-738.926,51.274923565650276,-3.3706000000000005,47.07147445744771,1,Normal,4.78,Low
90053,INCREDIBREW INC            ,2024-11-09,12759,2024-10-25,2024-12-22,96,835.68,4.01,Unknown,166,2553.94,14.298823529411763,17,3,2024,11,4,5,15,43,-70,70,42.168674698795186,-1718.2600000000002,1718.2600000000002,67.27879276725373,8.705,15.385180722891567,0.47984874593145704,0.04177083333333333,839.6899999999999,52,471.65076923076924,2.393076923076923,0.5143154510145366,364.0292307692307,77.18194361538686,1.6169230769230767,67.5666988106718,1,Normal,4.78,Low
8320,SHAW ROSS INT L IMP LTD    ,2024-01-20,8367,2024-01-06,2024-02-21,1134,9112.05,47.38,Unknown,1134,9112.05,10.541838235294119,136,17,2024,1,1,5,14,32,0,0,0.0,0.0,0.0,0.0,8.03531746031746,8.03531746031746,0.5199708078862606,0.04178130511463845,9159.429999999998,55,11363.266181818182,57.30763636363636,0.5275862270563615,-2251.216181818183,19.81134777446511,-9.92763636363636,17.32340922358435,1,Normal,4.77,Low
2555,DISARONNO INTERNATIONAL LLC,2024-07-14,11004,2024-07-01,2024-08-18,2376,25618.8,122.97,Unknown,2376,25618.8,16.13406976744186,172,6,2024,7,3,6,13,35,0,0,0.0,0.0,0.0,0.0,10.782323232323233,10.782323232323233,0.4799990631879713,0.051755050505050505,25741.77,55,20762.688181818183,106.56418181818181,0.5701484612202726,4856.1118181818165,23.38864686333968,16.40581818181819,15.395246228052075,1,Normal,4.77,Low
90056,SWEET BABY VINEYARD        ,2024-03-31,9344,2024-03-14,2024-04-29,129,1090.8,5.45,Unknown,129,1090.8,8.455454545454545,11,3,2024,3,1,6,17,29,0,0,0.0,0.0,0.0,0.0,8.455813953488372,8.455813953488372,0.49963329666299966,0.04224806201550388,1096.25,54,2603.2944444444443,13.03037037037037,0.5012261030955296,-1512.4944444444443,58.09924604080726,-7.58037037037037,58.174634756409525,1,Normal,4.77,Low
388,ATLANTIC IMPORTING COMPANY ,2024-08-31,11667,2024-08-16,2024-10-08,11,234.52,1.29,Unknown,11,234.51999999999998,21.32,2,1,2024,8,3,5,15,38,0,0,0.0,2.842170943040401e-14,2.842170943040401e-14,1.2119098341465124e-14,21.32,21.319999999999997,0.5500596964011598,0.11727272727272728,235.81,53,775.7796226415094,3.9950943396226415,0.5833331594581977,-541.2596226415094,69.76976538756387,-2.7050943396226415,67.71039954661377,1,Normal,4.77,Low
